event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags,MET_fraction,N_objects,Visible_HT,Nb_missing,S_event_proxy,high_MET,high_multiplicity,R_reconstruction,B_event_jetonly,B_event_jetonly_z,B_event,B_event_z,B_event_status,isolation_score,lof_score,robust_mahalanobis,boundary_outlier_score
102344,A070E244-088C-F241-BAF7-17B1707FD096.root,4692,uproot_edm_partial_jets,0,1,,,3,3,3,1280.0734252929688,516.1380004882812,437.0709533691406,-0.17570669949054718,182.40968704223633,,,,,,,0,,1.0,1,1,1,,3.0,1280.0734252929688,1,1.3862943611198906,0,0,0.35268570320841036,2.1753485573048588,0.6227762117938663,1.4129933596360904,0.5501688772834994,partial_jet_level_real_miniaod,0.6269171816329301,1,1050.269416896342,2.8016065842621556
120766,ED10716D-8AF9-DA43-A815-110D277A790B.root,542,uproot_edm_partial_jets,0,1,,,3,3,2,1084.4621353149414,694.02978515625,343.6012268066406,1.32125723361969,99.34523916244507,,,,,,,0,,1.0,1,1,1,,3.0,1084.4621353149414,1,1.3862943611198906,0,0,0.35268570320841036,1.342234191651059,0.38426555708033244,1.316015464004491,0.5124091669514604,partial_jet_level_real_miniaod,0.6290617717559334,1,273.66471077633827,2.8007941810672095
27991,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,4222,uproot_edm_partial_jets,0,1,,,3,3,3,1202.124496459961,528.5047607421875,432.9981994628906,0.49488112330436707,125.07402610778809,,,,,,,0,,1.0,1,1,1,,3.0,1202.124496459961,1,1.3862943611198906,0,0,0.35268570320841036,2.136703941823761,0.6117127216903004,1.3743487441549926,0.5351220516439481,partial_jet_level_real_miniaod,0.6254653299272371,1,746.6578446639088,2.8006954778753
19561,0438B51F-9A50-8642-9963-CDB942DD12D9.root,19561,uproot_edm_partial_jets,0,1,,,3,3,3,1246.3604736328125,508.5092468261719,425.5934143066406,1.3445674180984497,126.6164321899414,,,,,,,0,,1.0,1,1,1,,3.0,1246.3604736328125,1,1.3862943611198906,0,0,0.35268570320841036,2.1586347413083535,0.6179912466553051,1.3962795436395852,0.5436611174846222,partial_jet_level_real_miniaod,0.6217477343399593,1,960.2200564508018,2.799404743827254
34650,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,10881,uproot_edm_partial_jets,0,1,,,3,3,3,1229.6142578125,506.97540283203125,506.2375793457031,0.17930074036121368,110.80697822570801,,,,,,,0,,1.0,1,1,1,,3.0,1229.6142578125,1,1.3862943611198906,0,0,0.35268570320841036,2.150332496738375,0.6156144135701818,1.387977299069607,0.5404285215613305,partial_jet_level_real_miniaod,0.6216246564345101,1,908.682830251364,2.7992908555288976
30486,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,6717,uproot_edm_partial_jets,0,1,,,3,3,3,1134.7329940795898,578.982177734375,466.0832214355469,0.4345460534095764,94.00900650024414,,,,,,,0,,1.0,1,1,1,,3.0,1134.7329940795898,1,1.3862943611198906,0,0,0.35268570320841036,2.103293364729594,0.6021476740262464,1.340938167060826,0.5221131726114058,partial_jet_level_real_miniaod,0.6237490890734788,-1,440.67178336356653,2.799290855528897
88282,9C668317-D15E-6349-802E-07E191108980.root,7703,uproot_edm_partial_jets,0,1,,,3,3,2,1032.5974807739258,660.127197265625,331.3266906738281,1.3976423740386963,136.18604397773743,,,,,,,0,,1.0,1,1,1,,3.0,1032.5974807739258,1,1.3862943611198906,0,0,0.35268570320841036,1.3165213350178218,0.3769042744965952,1.2903026073712542,0.502397503861053,partial_jet_level_real_miniaod,0.6279545762025805,-1,239.655471448027,2.7983721565888175
66355,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,20042,uproot_edm_partial_jets,0,1,,,3,3,3,1032.1753234863281,649.5540161132812,281.8910827636719,1.3873494863510132,136.66275787353516,,,,,,,0,,1.0,1,1,1,,3.0,1032.1753234863281,1,1.3862943611198906,0,0,0.35268570320841036,2.0524485127983456,0.5875914024951249,1.2900933151295775,0.5023160129772903,partial_jet_level_real_miniaod,0.6285860333738109,-1,203.42823710605018,2.7980760470130894
128366,ED10716D-8AF9-DA43-A815-110D277A790B.root,8142,uproot_edm_partial_jets,0,1,,,3,3,3,1027.1837005615234,696.903076171875,174.84237670898438,0.1639757603406906,108.71582412719727,,,,,,,0,,1.0,1,1,1,,3.0,1027.1837005615234,1,1.3862943611198906,0,0,0.35268570320841036,2.049973823903403,0.586882928733444,1.287618626234635,0.5013524579813157,partial_jet_level_real_miniaod,0.6285860333738109,-1,196.5518970181704,2.7977116044583474
16835,0438B51F-9A50-8642-9963-CDB942DD12D9.root,16835,uproot_edm_partial_jets,0,1,,,3,3,3,1021.1063842773438,704.4121704101562,254.6143341064453,1.0657718181610107,105.36156034469604,,,,,,,0,,1.0,1,1,1,,3.0,1021.1063842773438,1,1.3862943611198906,0,0,0.35268570320841036,2.046960882552249,0.586020359746636,1.2846056848834808,0.500179326806154,partial_jet_level_real_miniaod,0.6285860333738109,-1,196.6581802476669,2.7977040119051235
40906,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,17137,uproot_edm_partial_jets,0,1,,,3,3,3,949.7385787963867,774.453125,124.23346710205078,0.05139907822012901,163.4047508239746,,,,,,,0,,1.0,1,1,1,,3.0,949.7385787963867,1,1.3862943611198906,0,0,0.35268570320841036,2.0115789800446486,0.5758909452508536,1.2492237823758803,0.4864028844428479,partial_jet_level_real_miniaod,0.6262903076858565,-1,288.9219621744032,2.797612901266438
127356,ED10716D-8AF9-DA43-A815-110D277A790B.root,7132,uproot_edm_partial_jets,0,1,,,3,3,3,1089.151626586914,638.2214965820312,400.0221862792969,0.5562013983726501,144.20577335357666,,,,,,,0,,1.0,1,1,1,,3.0,1089.151626586914,1,1.3862943611198906,0,0,0.35268570320841036,2.08069556324305,0.595678194384742,1.3183403655742816,0.5133144001414988,partial_jet_level_real_miniaod,0.6231951996313263,-1,272.0038472167043,2.7970282746682056
26767,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,2998,uproot_edm_partial_jets,0,1,,,3,3,3,1094.1858711242676,617.7001953125,417.7096862792969,-1.6030597686767578,72.27565813064575,,,,,,,0,,1.0,1,1,1,,3.0,1094.1858711242676,1,1.3862943611198906,0,0,0.35268570320841036,2.0831913825865156,0.5963927175405029,1.3208361849177472,0.5142861825753883,partial_jet_level_real_miniaod,0.6217211868867191,-1,302.3054685562081,2.7967397576457014
68489,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,22176,uproot_edm_partial_jets,0,1,,,3,3,2,1014.1196899414062,667.8558959960938,306.2684020996094,0.90790194272995,103.76596355438232,,,,,,,0,,1.0,1,1,1,,3.0,1014.1196899414062,1,1.3862943611198906,0,0,0.35268570320841036,1.3073606302800744,0.37428167455748257,1.2811419026335067,0.4988306543735294,partial_jet_level_real_miniaod,0.6271616903413079,1,220.83178689348347,2.7966904060497466
3493,0438B51F-9A50-8642-9963-CDB942DD12D9.root,3493,uproot_edm_partial_jets,0,1,,,3,3,2,1004.6763801574707,715.1729736328125,253.5820770263672,0.9754095673561096,88.14570569992065,,,,,,,0,,1.0,1,1,1,,3.0,1004.6763801574707,1,1.3862943611198906,0,0,0.35268570320841036,1.3026789357278519,0.3729413615358207,1.2764602080812841,0.4970077706225089,partial_jet_level_real_miniaod,0.6271616903413079,1,218.92054437722206,2.796568925198166
8961,0438B51F-9A50-8642-9963-CDB942DD12D9.root,8961,uproot_edm_partial_jets,0,1,,,3,3,2,1133.4136657714844,587.1436767578125,510.76812744140625,0.5657773017883301,90.09001636505127,,,,,,,0,,1.0,1,1,1,,3.0,1133.4136657714844,1,1.3862943611198906,0,0,0.35268570320841036,1.3665028134272097,0.3912133725393569,1.3402840857806417,0.5218584968472791,partial_jet_level_real_miniaod,0.6193237613607971,-1,500.10380516142584,2.7962993895587207
5355,0438B51F-9A50-8642-9963-CDB942DD12D9.root,5355,uproot_edm_partial_jets,0,1,,,3,3,2,1028.9865531921387,643.1561889648438,341.829345703125,0.6117480397224426,118.9107141494751,,,,,,,0,,1.0,1,1,1,,3.0,1028.9865531921387,1,1.3862943611198906,0,0,0.35268570320841036,1.3147311512395792,0.3763917663433225,1.2885124235930112,0.5017004705787022,partial_jet_level_real_miniaod,0.6220605131646155,-1,245.79450807615615,2.795547726789565
59777,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,13464,uproot_edm_partial_jets,0,1,,,3,3,3,1056.7286224365234,624.2035522460938,237.63587951660156,0.5499874353408813,144.39043998718262,,,,,,,0,,1.0,1,1,1,,3.0,1056.7286224365234,1,1.3862943611198906,0,0,0.35268570320841036,2.0646212624554385,0.5910763147833661,1.3022660647866702,0.5070556446016178,partial_jet_level_real_miniaod,0.620836900663716,-1,244.3889316975865,2.7948492118929753
27147,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,3378,uproot_edm_partial_jets,0,1,,,3,3,3,1053.7162017822266,619.294921875,308.9574890136719,0.2816394865512848,86.96708106994629,,,,,,,0,,1.0,1,1,1,,3.0,1053.7162017822266,1,1.3862943611198906,0,0,0.35268570320841036,2.0631277994971207,0.5906487542434643,1.3007726018283527,0.5064741437520641,partial_jet_level_real_miniaod,0.620836900663716,-1,245.0494485837489,2.794834026786528
38286,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,14517,uproot_edm_partial_jets,0,1,,,3,3,3,951.4608688354492,718.4173583984375,152.02557373046875,0.23652997612953186,84.98087787628174,,,,,,,0,,1.0,1,1,1,,3.0,951.4608688354492,1,1.3862943611198906,0,0,0.35268570320841036,2.0124328370161675,0.5761353942649441,1.2500776393473991,0.48673534568774873,partial_jet_level_real_miniaod,0.6245976413829334,-1,207.28630742884786,2.794788471467185
16825,0438B51F-9A50-8642-9963-CDB942DD12D9.root,16825,uproot_edm_partial_jets,0,1,,,3,3,3,1055.888816833496,625.6439208984375,305.5910949707031,0.7157207727432251,121.40739631652832,,,,,,,0,,1.0,1,1,1,,3.0,1055.888816833496,1,1.3862943611198906,0,0,0.35268570320841036,2.064204913377988,0.5909571190340835,1.30184971570922,0.5068935332208836,partial_jet_level_real_miniaod,0.620836900663716,-1,242.0312898842511,2.7947353235946184
92728,9C668317-D15E-6349-802E-07E191108980.root,12149,uproot_edm_partial_jets,0,1,,,3,3,2,993.4477348327637,642.39306640625,304.84979248046875,0.5182998776435852,76.44792556762695,,,,,,,0,,1.0,1,1,1,,3.0,993.4477348327637,1,1.3862943611198906,0,0,0.35268570320841036,1.2971121282368014,0.3713476512913542,1.270893400590234,0.49484025567523887,partial_jet_level_real_miniaod,0.6222955942743199,-1,212.18091070556457,2.7942759741245786
44301,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,20532,uproot_edm_partial_jets,0,1,,,3,3,3,1328.5625610351562,465.7033386230469,455.7591552734375,0.9575934410095215,132.11577987670898,,,,,,,0,,1.0,1,1,1,,3.0,1328.5625610351562,1,1.3862943611198906,0,0,0.35268570320841036,2.199387938394777,0.6296583983927795,1.4370327407260088,0.559528949087543,partial_jet_level_real_miniaod,0.6179077038354561,1,1472.8410385116492,2.794264585294743
130279,ED10716D-8AF9-DA43-A815-110D277A790B.root,10055,uproot_edm_partial_jets,0,1,,,3,3,3,1003.47021484375,651.1438598632812,177.76736450195312,0.24313366413116455,72.73109817504883,,,,,,,0,,1.0,1,1,1,,3.0,1003.47021484375,1,1.3862943611198906,0,0,0.35268570320841036,2.0382174271061735,0.5835172132773448,1.2758622294374051,0.4967749392104581,partial_jet_level_real_miniaod,0.6251109977610058,-1,182.3566776963093,2.7939798645488505
6934,0438B51F-9A50-8642-9963-CDB942DD12D9.root,6934,uproot_edm_partial_jets,0,1,,,3,3,2,986.7796821594238,645.407470703125,309.5968017578125,1.3562883138656616,99.85664367675781,,,,,,,0,,1.0,1,1,1,,3.0,986.7796821594238,1,1.3862943611198906,0,0,0.35268570320841036,1.2938063184530524,0.37040123758348154,1.2675875908064849,0.4935530920485772,partial_jet_level_real_miniaod,0.6222955942743199,-1,205.78501005681505,2.7939039390166127
59292,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,12979,uproot_edm_partial_jets,0,1,,,3,3,3,999.1064987182617,651.6276245117188,226.6222381591797,0.7389740943908691,147.1358699798584,,,,,,,0,,1.0,1,1,1,,3.0,999.1064987182617,1,1.3862943611198906,0,0,0.35268570320841036,2.036054034558478,0.582897859927762,1.27369883688971,0.49593259183425,partial_jet_level_real_miniaod,0.6251109977610058,-1,179.64486561591337,2.7937141251860176
39516,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,15747,uproot_edm_partial_jets,0,1,,,3,3,2,1073.5569152832031,629.3152465820312,411.5240173339844,1.6425875425338745,109.16937446594238,,,,,,,0,,1.0,1,1,1,,3.0,1073.5569152832031,1,1.3862943611198906,0,0,0.35268570320841036,1.3368277281989935,0.3827177514118694,1.310609000552426,0.510304084215429,partial_jet_level_real_miniaod,0.618638969058999,-1,316.0887207039227,2.7936723661432867
59882,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,13569,uproot_edm_partial_jets,0,1,,,3,3,2,977.5884475708008,646.2897338867188,285.35528564453125,0.5097617506980896,102.96442794799805,,,,,,,0,,1.0,1,1,1,,3.0,977.5884475708008,1,1.3862943611198906,0,0,0.35268570320841036,1.2892495948162872,0.36909670223664404,1.2630308671697192,0.4917788674846513,partial_jet_level_real_miniaod,0.6214540903867081,-1,198.9169450489169,2.793140887417621
18751,0438B51F-9A50-8642-9963-CDB942DD12D9.root,18751,uproot_edm_partial_jets,0,1,,,3,3,3,1103.5335235595703,562.0881958007812,316.14306640625,0.5676878094673157,143.2294864654541,,,,,,,0,,1.0,1,1,1,,3.0,1103.5335235595703,1,1.3862943611198906,0,0,0.35268570320841036,2.0878256532483626,0.5977194536709133,1.3254704555795946,0.5160906011663667,partial_jet_level_real_miniaod,0.6178912592587485,-1,409.95371902092756,2.7926473714580737
35935,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,12166,uproot_edm_partial_jets,0,1,,,3,3,2,948.1020545959473,653.0450439453125,261.5875549316406,1.5789594650268555,111.4113597869873,,,,,,,0,,1.0,1,1,1,,3.0,948.1020545959473,1,1.3862943611198906,0,0,0.35268570320841036,1.274631173043245,0.36491162334266686,1.2484124453966772,0.48608697895617126,partial_jet_level_real_miniaod,0.6225426381702385,-1,181.87823142075516,2.792609408691955
10256,0438B51F-9A50-8642-9963-CDB942DD12D9.root,10256,uproot_edm_partial_jets,0,1,,,3,3,3,991.4186248779297,647.1351318359375,212.4054412841797,0.08071934431791306,96.58061027526855,,,,,,,0,,1.0,1,1,1,,3.0,991.4186248779297,1,1.3862943611198906,0,0,0.35268570320841036,2.03224262966973,0.5818067004028866,1.2698874320009614,0.4944485676283219,partial_jet_level_real_miniaod,0.6228870053021471,-1,175.46102996037862,2.792571445925836
97350,9C668317-D15E-6349-802E-07E191108980.root,16771,uproot_edm_partial_jets,0,1,,,3,3,3,940.7343978881836,680.59716796875,203.76463317871094,-1.8135827779769897,65.58677196502686,,,,,,,0,,1.0,1,1,1,,3.0,940.7343978881836,1,1.3862943611198906,0,0,0.35268570320841036,2.0071149917111435,0.5746129589095398,1.2447597940423756,0.4846647676761255,partial_jet_level_real_miniaod,0.6233311445096769,-1,174.1543623729455,2.79233987305251
116407,A070E244-088C-F241-BAF7-17B1707FD096.root,18755,uproot_edm_partial_jets,0,1,,,3,3,2,931.7799415588379,654.8033447265625,246.36253356933594,0.47662755846977234,61.160003662109375,,,,,,,0,,1.0,1,1,1,,3.0,931.7799415588379,1,1.3862943611198906,0,0,0.35268570320841036,1.2665391852301808,0.3625949842462887,1.2403204575836129,0.4829362494642422,partial_jet_level_real_miniaod,0.6229639845222879,-1,176.0996660358426,2.792184225711422
18091,0438B51F-9A50-8642-9963-CDB942DD12D9.root,18091,uproot_edm_partial_jets,0,1,,,3,3,3,960.9465560913086,657.2285766601562,231.38204956054688,0.13266612589359283,93.78749465942383,,,,,,,0,,1.0,1,1,1,,3.0,960.9465560913086,1,1.3862943611198906,0,0,0.35268570320841036,2.017135540979707,0.577481722029185,1.2547803433109386,0.4885664097491421,partial_jet_level_real_miniaod,0.6241751900948431,-1,163.96018837915224,2.7921083001791844
50742,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,4429,uproot_edm_partial_jets,0,1,,,3,3,3,935.4624938964844,668.3349609375,139.85975646972656,1.5268609523773193,91.6533317565918,,,,,,,0,,1.0,1,1,1,,3.0,935.4624938964844,1,1.3862943611198906,0,0,0.35268570320841036,2.004501348321009,0.573864704141805,1.2421461506522404,0.48364710878922146,partial_jet_level_real_miniaod,0.6233311445096769,-1,165.71963315549624,2.7917172836881585
101555,A070E244-088C-F241-BAF7-17B1707FD096.root,3903,uproot_edm_partial_jets,0,1,,,3,3,3,968.1082916259766,649.841064453125,248.16249084472656,0.5935871601104736,95.77698040008545,,,,,,,0,,1.0,1,1,1,,3.0,968.1082916259766,1,1.3862943611198906,0,0,0.35268570320841036,2.0206861031241523,0.5784982054035993,1.2583309054553842,0.489948871156631,partial_jet_level_real_miniaod,0.6225194798954511,-1,164.5289011833652,2.791546451240623
69850,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,23537,uproot_edm_partial_jets,0,1,,,3,3,3,1196.1462097167969,454.7215576171875,424.605224609375,-0.4384819567203522,122.80548095703125,,,,,,,0,,1.0,1,1,1,,3.0,1196.1462097167969,1,1.3862943611198906,0,0,0.35268570320841036,2.1337400961893933,0.6108642082186019,1.3713848985206254,0.5339680365780023,partial_jet_level_real_miniaod,0.6150185949587977,1,994.6338037894271,2.7910529352810762
40737,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,16968,uproot_edm_partial_jets,0,1,,,3,3,2,1096.8918418884277,602.7071533203125,457.8671569824219,0.09488403052091599,130.93752002716064,,,,,,,0,,1.0,1,1,1,,3.0,1096.8918418884277,1,1.3862943611198906,0,0,0.35268570320841036,1.3483964473518948,0.3860297370084569,1.322177719705327,0.5148085280506066,partial_jet_level_real_miniaod,0.6171757329409366,-1,394.2172315846015,2.790749233152124
23563,0438B51F-9A50-8642-9963-CDB942DD12D9.root,23563,uproot_edm_partial_jets,0,1,,,3,3,2,1039.5731086730957,627.57470703125,370.0083923339844,0.44032594561576843,110.6008653640747,,,,,,,0,,1.0,1,1,1,,3.0,1039.5731086730957,1,1.3862943611198906,0,0,0.35268570320841036,1.3199796308781813,0.37789434314005227,1.2937609032316135,0.5037440400905637,partial_jet_level_real_miniaod,0.6177590667347898,-1,270.7844441909105,2.7899216448507307
95998,9C668317-D15E-6349-802E-07E191108980.root,15419,uproot_edm_partial_jets,0,1,,,3,3,2,911.5392913818359,653.9579467773438,223.12518310546875,0.5211005806922913,100.05815982818604,,,,,,,0,,1.0,1,1,1,,3.0,911.5392913818359,1,1.3862943611198906,0,0,0.35268570320841036,1.2565045105414065,0.35972217718818617,1.2302857828948386,0.4790291074598028,partial_jet_level_real_miniaod,0.6205445086843332,-1,170.66224357583957,2.7898836820846116
111369,A070E244-088C-F241-BAF7-17B1707FD096.root,13717,uproot_edm_partial_jets,0,1,,,3,3,3,1121.9141998291016,531.4130859375,434.17144775390625,0.39386773109436035,75.98271083831787,,,,,,,0,,1.0,1,1,1,,3.0,1121.9141998291016,1,1.3862943611198906,0,0,0.35268570320841036,2.09693821165491,0.6003282698926277,1.3345830139861417,0.5196387042013317,partial_jet_level_real_miniaod,0.6139858556449331,-1,520.3544234994204,2.7898457193184925
65478,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,19165,uproot_edm_partial_jets,0,1,,,3,3,3,1072.3236389160156,565.3978271484375,449.3730773925781,-1.724029541015625,62.013851165771484,,,,,,,0,,1.0,1,1,1,,3.0,1072.3236389160156,1,1.3862943611198906,0,0,0.35268570320841036,2.072352778773802,0.593289755212489,1.309997581105034,0.510066019437115,partial_jet_level_real_miniaod,0.6168592251186877,-1,343.73858378893834,2.7897014608072404
42412,154D5639-79E6-914A-B36C-2EE986A9A5E0.root,18643,uproot_edm_partial_jets,0,1,,,3,3,2,1001.0198936462402,638.3984375,330.5071105957031,0.5075953602790833,155.54181337356567,,,,,,,0,,1.0,1,1,1,,3.0,1001.0198936462402,1,1.3862943611198906,0,0,0.35268570320841036,1.3008661652721982,0.3724223870875959,1.2746474376256305,0.49630194289900387,partial_jet_level_real_miniaod,0.6180235362833016,-1,220.55302902744745,2.789587572508883
12464,0438B51F-9A50-8642-9963-CDB942DD12D9.root,12464,uproot_edm_partial_jets,0,1,,,3,3,3,1080.0525665283203,543.9673461914062,415.31884765625,1.276470422744751,126.06105995178223,,,,,,,0,,1.0,1,1,1,,3.0,1080.0525665283203,1,1.3862943611198906,0,0,0.35268570320841036,2.0761845368252643,0.5943867416038363,1.3138293391564964,0.5115579684337741,partial_jet_level_real_miniaod,0.6142242333842366,-1,398.4457138681404,2.789344610805722
65777,4BF81994-E99D-2D45-8C35-E5B7BDC8BB89.root,19464,uproot_edm_partial_jets,0,1,,,3,3,3,1027.6507568359375,597.1484985351562,320.6876220703125,-0.328217476606369,112.98317527770996,,,,,,,0,,1.0,1,1,1,,3.0,1027.6507568359375,1,1.3862943611198906,0,0,0.35268570320841036,2.0502053756437926,0.5869492192206535,1.2878501779750242,0.5014426159145955,partial_jet_level_real_miniaod,0.617516569212919,-1,233.72484268223053,2.7887523916542656
